well,regime,L,method,seed,log,r2,mae,rmse,n
W01,blackout-long,768,locf,2,NPHI,-0.0529,0.0740,0.0847,768
W01,blackout-long,768,locf,2,all,0.9936,0.0814,0.0953,1536
W01,blackout-long,768,locf,2,all_z,-0.0862,0.6161,0.7200,1536
W01,blackout-long,1024,locf,2,RHOB,-1.9489,0.0989,0.1158,1024
W01,blackout-long,1024,locf,2,NPHI,-0.0032,0.0780,0.0906,1024
W01,blackout-long,1024,locf,2,all,0.9924,0.0884,0.1040,2048
W01,blackout-long,1024,locf,2,all_z,-0.0334,0.6649,0.7800,2048
W01,blackout-long,1536,locf,2,RHOB,-2.2731,0.0997,0.1150,1536
W01,blackout-long,1536,locf,2,NPHI,-0.0711,0.0739,0.0866,1536
W01,blackout-long,1536,locf,2,all,0.9928,0.0868,0.1018,3072
W01,blackout-long,1536,locf,2,all_z,-0.0173,0.6480,0.7569,3072
W01,blackout-long,2048,locf,2,RHOB,-2.6050,0.1040,0.1203,2048
W01,blackout-long,2048,locf,2,NPHI,-0.1663,0.0731,0.0861,2048
W01,blackout-long,2048,locf,2,all,0.9925,0.0885,0.1046,4096
W01,blackout-long,2048,locf,2,all_z,0.0268,0.6569,0.7688,4096
W04,profile-long,256,locf,2,GR,-19.0403,23.5768,24.9029,256
W04,profile-long,256,locf,2,RHOB,-0.9513,0.0537,0.0610,256
W04,profile-long,256,locf,2,NPHI,-4.5679,0.0586,0.0670,256
W04,profile-long,256,locf,2,all,-0.8920,7.8963,14.3778,768
W04,profile-long,256,locf,2,all_z,0.1615,0.5277,0.5969,768
W04,profile-long,384,locf,2,GR,-5.0353,24.6020,26.2976,384
W04,profile-long,384,locf,2,RHOB,-0.1041,0.0565,0.0684,384
W04,profile-long,384,locf,2,NPHI,-0.2920,0.0588,0.0688,384
W04,profile-long,384,locf,2,all,-0.2494,8.2391,15.1831,1152
W04,profile-long,384,locf,2,all_z,0.1677,0.5439,0.6294,1152
W04,profile-long,512,locf,2,GR,-4.4307,23.6186,25.9100,512
W04,profile-long,512,locf,2,RHOB,-0.2410,0.0870,0.1085,512
W04,profile-long,512,locf,2,NPHI,-0.5563,0.0913,0.1068,512
W04,profile-long,512,locf,2,all,-0.1160,7.9323,14.9594,1536
W04,profile-long,512,locf,2,all_z,-0.2919,0.7130,0.8513,1536
W04,profile-long,768,locf,2,GR,-5.7980,26.0347,27.6662,768
W04,profile-long,768,locf,2,RHOB,0.0357,0.0821,0.1021,768
W04,profile-long,768,locf,2,NPHI,-0.0608,0.0872,0.0972,768
W04,profile-long,768,locf,2,all,-0.2454,8.7347,15.9733,2304
W04,profile-long,768,locf,2,all_z,-0.1093,0.7099,0.8125,2304
W04,profile-long,1024,locf,2,GR,-2.6348,23.2255,25.3708,1024
W04,profile-long,1024,locf,2,RHOB,0.4269,0.0936,0.1143,1024
W04,profile-long,1024,locf,2,NPHI,0.0517,0.0834,0.0960,1024
W04,profile-long,1024,locf,2,all,0.1494,7.8008,14.6481,3072
W04,profile-long,1024,locf,2,all_z,0.1418,0.6977,0.8147,3072
W04,profile-long,1536,locf,2,GR,-1.6575,21.9863,24.8283,1536
W04,profile-long,1536,locf,2,RHOB,-0.0623,0.1298,0.1679,1536
W04,profile-long,1536,locf,2,NPHI,0.0236,0.0875,0.1014,1536
W04,profile-long,1536,locf,2,all,0.3720,7.4012,14.3351,4608
W04,profile-long,1536,locf,2,all_z,-0.0151,0.7819,0.9608,4608
W04,profile-long,2048,locf,2,GR,-0.5085,21.2884,24.4183,2048
W04,profile-long,2048,locf,2,RHOB,-0.3049,0.1470,0.1847,2048
W04,profile-long,2048,locf,2,NPHI,0.0188,0.0925,0.1078,2048
W04,profile-long,2048,locf,2,all,0.5746,7.1760,14.0984,6144
W04,profile-long,2048,locf,2,all_z,0.0535,0.8314,1.0265,6144
W04,blackout-long,256,locf,2,RHOB,-0.9513,0.0537,0.0610,256
W04,blackout-long,256,locf,2,NPHI,-4.5679,0.0586,0.0670,256
W04,blackout-long,256,locf,2,all,0.9973,0.0561,0.0641,512
W04,blackout-long,256,locf,2,all_z,0.3413,0.4760,0.5588,512
W04,blackout-long,384,locf,2,RHOB,-0.1041,0.0565,0.0684,384
W04,blackout-long,384,locf,2,NPHI,-0.2920,0.0588,0.0688,384
W04,blackout-long,384,locf,2,all,0.9969,0.0577,0.0686,768
W04,blackout-long,384,locf,2,all_z,0.3775,0.4867,0.5887,768
W04,blackout-long,512,locf,2,RHOB,-0.2410,0.0870,0.1085,512
W04,blackout-long,512,locf,2,NPHI,-0.5563,0.0913,0.1068,512
W04,blackout-long,512,locf,2,all,0.9920,0.0892,0.1077,1024
W04,blackout-long,512,locf,2,all_z,-0.2282,0.7535,0.9201,1024
W04,blackout-long,768,locf,2,RHOB,0.0357,0.0821,0.1021,768
W04,blackout-long,768,locf,2,NPHI,-0.0608,0.0872,0.0972,768
W04,blackout-long,768,locf,2,all,0.9930,0.0847,0.0997,1536
W04,blackout-long,768,locf,2,all_z,0.0333,0.7164,0.8462,1536
W04,blackout-long,1024,locf,2,RHOB,0.4269,0.0936,0.1143,1024
W04,blackout-long,1024,locf,2,NPHI,0.0517,0.0834,0.0960,1024
W04,blackout-long,1024,locf,2,all,0.9917,0.0885,0.1056,2048
W04,blackout-long,1024,locf,2,all_z,0.2502,0.7357,0.8747,2048
W04,blackout-long,1536,locf,2,RHOB,-0.0623,0.1298,0.1679,1536
W04,blackout-long,1536,locf,2,NPHI,0.0236,0.0875,0.1014,1536
W04,blackout-long,1536,locf,2,all,0.9850,0.1086,0.1387,3072
W04,blackout-long,1536,locf,2,all_z,0.0594,0.8787,1.0789,3072
W04,blackout-long,2048,locf,2,RHOB,-0.3049,0.1470,0.1847,2048
W04,blackout-long,2048,locf,2,NPHI,0.0188,0.0925,0.1078,2048
W04,blackout-long,2048,locf,2,all,0.9812,0.1198,0.1512,4096
W04,blackout-long,2048,locf,2,all_z,0.0940,0.9622,1.1692,4096
W01,profile-long,256,mean,0,GR,-0.3957,27.7671,30.5084,256
W01,profile-long,256,mean,0,RHOB,-4.2819,0.0753,0.0837,256
W01,profile-long,256,mean,0,NPHI,-0.0115,0.0723,0.0800,256
W01,profile-long,256,mean,0,all,0.7465,9.3049,17.6141,768
W01,profile-long,256,mean,0,all_z,-0.2617,0.6426,0.7267,768
W01,profile-long,384,mean,0,GR,-0.2785,26.3942,29.6310,384
W01,profile-long,384,mean,0,RHOB,-3.5355,0.0764,0.0865,384
W01,profile-long,384,mean,0,NPHI,-0.0008,0.0746,0.0828,384
W01,profile-long,384,mean,0,all,0.7477,8.8484,17.1076,1152
W01,profile-long,384,mean,0,all_z,-0.1879,0.6391,0.7302,1152
W01,profile-long,512,mean,0,GR,-0.2961,25.5933,28.9352,512
W01,profile-long,512,mean,0,RHOB,-3.5415,0.0757,0.0858,512
W01,profile-long,512,mean,0,NPHI,-0.0012,0.0705,0.0792,512
W01,profile-long,512,mean,0,all,0.7565,8.5799,16.7059,1536
W01,profile-long,512,mean,0,all_z,-0.2014,0.6173,0.7093,1536
W01,profile-long,768,mean,0,GR,-0.0749,24.3831,27.5882,768
W01,profile-long,768,mean,0,RHOB,-2.7633,0.0906,0.1058,768
W01,profile-long,768,mean,0,NPHI,-0.0338,0.0725,0.0839,768
W01,profile-long,768,mean,0,all,0.7433,8.1821,15.9282,2304
W01,profile-long,768,mean,0,all_z,-0.0790,0.6415,0.7422,2304
W01,profile-long,1024,mean,0,GR,-0.0240,25.9238,29.1608,1024
W01,profile-long,1024,mean,0,RHOB,-1.9607,0.0991,0.1161,1024
W01,profile-long,1024,mean,0,NPHI,-0.0449,0.0797,0.0925,1024
W01,profile-long,1024,mean,0,all,0.7041,8.7009,16.8362,3072
W01,profile-long,1024,mean,0,all_z,-0.0461,0.6958,0.8046,3072
W01,profile-long,1536,mean,0,GR,-0.0196,27.7288,31.0070,1536
W01,profile-long,1536,mean,0,RHOB,-2.4377,0.1028,0.1178,1536
W01,profile-long,1536,mean,0,NPHI,-0.0962,0.0749,0.0876,1536
W01,profile-long,1536,mean,0,all,0.5980,9.3022,17.9021,4608
W01,profile-long,1536,mean,0,all_z,-0.0083,0.7049,0.8100,4608
W01,profile-long,2048,mean,0,GR,-0.0599,26.9576,30.3314,2048
W01,profile-long,2048,mean,0,RHOB,-2.7463,0.1078,0.1226,2048
W01,profile-long,2048,mean,0,NPHI,-0.2427,0.0767,0.0889,2048
W01,profile-long,2048,mean,0,all,0.5704,9.0474,17.5121,6144
W01,profile-long,2048,mean,0,all_z,-0.0003,0.7132,0.8156,6144
W01,blackout-long,256,mean,0,RHOB,-4.2819,0.0753,0.0837,256
W01,blackout-long,256,mean,0,NPHI,-0.0115,0.0723,0.0800,256
W01,blackout-long,256,mean,0,all,0.9951,0.0738,0.0818,512
W01,blackout-long,256,mean,0,all_z,-0.2041,0.5676,0.6426,512
W01,blackout-long,384,mean,0,RHOB,-3.5355,0.0764,0.0865,384
W01,blackout-long,384,mean,0,NPHI,-0.0008,0.0746,0.0828,384
W01,blackout-long,384,mean,0,all,0.9948,0.0755,0.0846,768
W01,blackout-long,384,mean,0,all_z,-0.1473,0.5820,0.6650,768
W01,blackout-long,512,mean,0,RHOB,-3.5415,0.0757,0.0858,512
W01,blackout-long,512,mean,0,NPHI,-0.0012,0.0705,0.0792,512
W01,blackout-long,512,mean,0,all,0.9950,0.0731,0.0825,1024
W01,blackout-long,512,mean,0,all_z,-0.1591,0.5607,0.6432,1024
W01,blackout-long,768,mean,0,RHOB,-2.7633,0.0906,0.1058,768
W01,blackout-long,768,mean,0,NPHI,-0.0338,0.0725,0.0839,768
W01,blackout-long,768,mean,0,all,0.9936,0.0816,0.0955,1536
W01,blackout-long,768,mean,0,all_z,-0.0815,0.6144,0.7185,1536
W01,blackout-long,1024,mean,0,RHOB,-1.9607,0.0991,0.1161,1024
W01,blackout-long,1024,mean,0,NPHI,-0.0449,0.0797,0.0925,1024
W01,blackout-long,1024,mean,0,all,0.9923,0.0894,0.1049,2048
W01,blackout-long,1024,mean,0,all_z,-0.0611,0.6737,0.7904,2048
W01,blackout-long,1536,mean,0,RHOB,-2.4377,0.1028,0.1178,1536
W01,blackout-long,1536,mean,0,NPHI,-0.0962,0.0749,0.0876,1536
W01,blackout-long,1536,mean,0,all,0.9925,0.0888,0.1038,3072
W01,blackout-long,1536,mean,0,all_z,-0.0523,0.6617,0.7698,3072
W01,blackout-long,2048,mean,0,RHOB,-2.7463,0.1078,0.1226,2048
W01,blackout-long,2048,mean,0,NPHI,-0.2427,0.0767,0.0889,2048
W01,blackout-long,2048,mean,0,all,0.9922,0.0922,0.1071,4096
W01,blackout-long,2048,mean,0,all_z,-0.0259,0.6852,0.7893,4096
W04,profile-long,256,mean,0,GR,-33.6748,32.2813,32.7572,256
W04,profile-long,256,mean,0,RHOB,-2.1811,0.0699,0.0779,256
W04,profile-long,256,mean,0,NPHI,-8.0888,0.0808,0.0856,256
W04,profile-long,256,mean,0,all,-2.2737,10.8107,18.9125,768
W04,profile-long,256,mean,0,all_z,-0.4026,0.7163,0.7720,768
W04,profile-long,384,mean,0,GR,-6.6957,28.0454,29.6954,384
W04,profile-long,384,mean,0,RHOB,-0.7196,0.0735,0.0854,384
W04,profile-long,384,mean,0,NPHI,-1.2261,0.0826,0.0903,384
W04,profile-long,384,mean,0,all,-0.5931,9.4005,17.1448,1152
W04,profile-long,384,mean,0,all_z,-0.2539,0.6929,0.7725,1152
W04,profile-long,512,mean,0,GR,-5.7157,27.2638,28.8128,512
W04,profile-long,512,mean,0,RHOB,-0.0713,0.0831,0.1008,512
W04,profile-long,512,mean,0,NPHI,-0.2863,0.0869,0.0971,512
W04,profile-long,512,mean,0,all,-0.3801,9.1446,16.6352,1536
W04,profile-long,512,mean,0,all_z,-0.1968,0.7219,0.8194,1536
W04,profile-long,768,mean,0,GR,-5.9629,26.3866,27.9998,768
W04,profile-long,768,mean,0,RHOB,-0.0175,0.0847,0.1049,768
W04,profile-long,768,mean,0,NPHI,-0.1157,0.0889,0.0997,768
W04,profile-long,768,mean,0,all,-0.2757,8.8534,16.1659,2304
W04,profile-long,768,mean,0,all_z,-0.1592,0.7244,0.8306,2304
W04,profile-long,1024,mean,0,GR,-3.2167,25.1040,27.3261,1024
W04,profile-long,1024,mean,0,RHOB,-0.0591,0.1153,0.1554,1024
W04,profile-long,1024,mean,0,NPHI,-0.0054,0.0876,0.0989,1024
W04,profile-long,1024,mean,0,all,0.0133,8.4356,15.7771,3072
W04,profile-long,1024,mean,0,all_z,-0.1324,0.7775,0.9359,3072
W04,profile-long,1536,mean,0,GR,-1.6927,22.1968,24.9918,1536
W04,profile-long,1536,mean,0,RHOB,-0.1927,0.1381,0.1779,1536
W04,profile-long,1536,mean,0,NPHI,-0.0198,0.0900,0.1036,1536
W04,profile-long,1536,mean,0,all,0.3637,7.4750,14.4295,4608
W04,profile-long,1536,mean,0,all_z,-0.0921,0.8110,0.9966,4608
W04,profile-long,2048,mean,0,GR,-0.5312,21.5113,24.6015,2048
W04,profile-long,2048,mean,0,RHOB,-0.4171,0.1557,0.1925,2048
W04,profile-long,2048,mean,0,NPHI,-0.1419,0.0984,0.1163,2048
W04,profile-long,2048,mean,0,all,0.5682,7.2551,14.2043,6144
W04,profile-long,2048,mean,0,all_z,-0.0463,0.8726,1.0792,6144
W04,blackout-long,256,mean,0,RHOB,-2.1811,0.0699,0.0779,256
W04,blackout-long,256,mean,0,NPHI,-8.0888,0.0808,0.0856,256
W04,blackout-long,256,mean,0,all,0.9956,0.0753,0.0818,512
W04,blackout-long,256,mean,0,all_z,-0.0748,0.6425,0.7138,512
W04,blackout-long,384,mean,0,RHOB,-0.7196,0.0735,0.0854,384
W04,blackout-long,384,mean,0,NPHI,-1.2261,0.0826,0.0903,384
W04,blackout-long,384,mean,0,all,0.9949,0.0781,0.0879,768
W04,blackout-long,384,mean,0,all_z,-0.0408,0.6640,0.7612,768
W04,blackout-long,512,mean,0,RHOB,-0.0713,0.0831,0.1008,512
W04,blackout-long,512,mean,0,NPHI,-0.2863,0.0869,0.0971,512
W04,blackout-long,512,mean,0,all,0.9932,0.0850,0.0990,1024
W04,blackout-long,512,mean,0,all_z,-0.0295,0.7181,0.8424,1024
W04,blackout-long,768,mean,0,RHOB,-0.0175,0.0847,0.1049,768
W04,blackout-long,768,mean,0,NPHI,-0.1157,0.0889,0.0997,768
W04,blackout-long,768,mean,0,all,0.9926,0.0868,0.1023,1536
W04,blackout-long,768,mean,0,all_z,-0.0179,0.7335,0.8683,1536
W04,blackout-long,1024,mean,0,RHOB,-0.0591,0.1153,0.1554,1024
W04,blackout-long,1024,mean,0,NPHI,-0.0054,0.0876,0.0989,1024
W04,blackout-long,1024,mean,0,all,0.9873,0.1015,0.1302,2048
W04,blackout-long,1024,mean,0,all_z,-0.0253,0.8304,1.0229,2048
W04,blackout-long,1536,mean,0,RHOB,-0.1927,0.1381,0.1779,1536
W04,blackout-long,1536,mean,0,NPHI,-0.0198,0.0900,0.1036,1536
W04,blackout-long,1536,mean,0,all,0.9834,0.1141,0.1456,3072
W04,blackout-long,1536,mean,0,all_z,-0.0231,0.9195,1.1252,3072
W04,blackout-long,2048,mean,0,RHOB,-0.4171,0.1557,0.1925,2048
W04,blackout-long,2048,mean,0,NPHI,-0.1419,0.0984,0.1163,2048
W04,blackout-long,2048,mean,0,all,0.9792,0.1270,0.1590,4096
W04,blackout-long,2048,mean,0,all_z,-0.0142,1.0210,1.2371,4096
W01,profile-long,256,mean,1,GR,-0.3957,27.7671,30.5084,256
W01,profile-long,256,mean,1,RHOB,-4.2819,0.0753,0.0837,256
W01,profile-long,256,mean,1,NPHI,-0.0115,0.0723,0.0800,256
W01,profile-long,256,mean,1,all,0.7465,9.3049,17.6141,768
W01,profile-long,256,mean,1,all_z,-0.2617,0.6426,0.7267,768
W01,profile-long,384,mean,1,GR,-0.2785,26.3942,29.6310,384
W01,profile-long,384,mean,1,RHOB,-3.5355,0.0764,0.0865,384
W01,profile-long,384,mean,1,NPHI,-0.0008,0.0746,0.0828,384
W01,profile-long,384,mean,1,all,0.7477,8.8484,17.1076,1152
W01,profile-long,384,mean,1,all_z,-0.1879,0.6391,0.7302,1152
W01,profile-long,512,mean,1,GR,-0.2961,25.5933,28.9352,512
W01,profile-long,512,mean,1,RHOB,-3.5415,0.0757,0.0858,512
W01,profile-long,512,mean,1,NPHI,-0.0012,0.0705,0.0792,512
W01,profile-long,512,mean,1,all,0.7565,8.5799,16.7059,1536
W01,profile-long,512,mean,1,all_z,-0.2014,0.6173,0.7093,1536
W01,profile-long,768,mean,1,GR,-0.0749,24.3831,27.5882,768
W01,profile-long,768,mean,1,RHOB,-2.7633,0.0906,0.1058,768
W01,profile-long,768,mean,1,NPHI,-0.0338,0.0725,0.0839,768
W01,profile-long,768,mean,1,all,0.7433,8.1821,15.9282,2304
W01,profile-long,768,mean,1,all_z,-0.0790,0.6415,0.7422,2304
W01,profile-long,1024,mean,1,GR,-0.0240,25.9238,29.1608,1024
W01,profile-long,1024,mean,1,RHOB,-1.9607,0.0991,0.1161,1024
W01,profile-long,1024,mean,1,NPHI,-0.0449,0.0797,0.0925,1024
W01,profile-long,1024,mean,1,all,0.7041,8.7009,16.8362,3072
W01,profile-long,1024,mean,1,all_z,-0.0461,0.6958,0.8046,3072
W01,profile-long,1536,mean,1,GR,-0.0196,27.7288,31.0070,1536
W01,profile-long,1536,mean,1,RHOB,-2.4377,0.1028,0.1178,1536
W01,profile-long,1536,mean,1,NPHI,-0.0962,0.0749,0.0876,1536
W01,profile-long,1536,mean,1,all,0.5980,9.3022,17.9021,4608
W01,profile-long,1536,mean,1,all_z,-0.0083,0.7049,0.8100,4608
W01,profile-long,2048,mean,1,GR,-0.0599,26.9576,30.3314,2048
W01,profile-long,2048,mean,1,RHOB,-2.7463,0.1078,0.1226,2048
W01,profile-long,2048,mean,1,NPHI,-0.2427,0.0767,0.0889,2048
W01,profile-long,2048,mean,1,all,0.5704,9.0474,17.5121,6144
W01,profile-long,2048,mean,1,all_z,-0.0003,0.7132,0.8156,6144
W01,blackout-long,256,mean,1,RHOB,-4.2819,0.0753,0.0837,256
W01,blackout-long,256,mean,1,NPHI,-0.0115,0.0723,0.0800,256
W01,blackout-long,256,mean,1,all,0.9951,0.0738,0.0818,512
W01,blackout-long,256,mean,1,all_z,-0.2041,0.5676,0.6426,512
W01,blackout-long,384,mean,1,RHOB,-3.5355,0.0764,0.0865,384
W01,blackout-long,384,mean,1,NPHI,-0.0008,0.0746,0.0828,384
W01,blackout-long,384,mean,1,all,0.9948,0.0755,0.0846,768
W01,blackout-long,384,mean,1,all_z,-0.1473,0.5820,0.6650,768
W01,blackout-long,512,mean,1,RHOB,-3.5415,0.0757,0.0858,512
W01,blackout-long,512,mean,1,NPHI,-0.0012,0.0705,0.0792,512
W01,blackout-long,512,mean,1,all,0.9950,0.0731,0.0825,1024
W01,blackout-long,512,mean,1,all_z,-0.1591,0.5607,0.6432,1024
W01,blackout-long,768,mean,1,RHOB,-2.7633,0.0906,0.1058,768
W01,blackout-long,768,mean,1,NPHI,-0.0338,0.0725,0.0839,768
W01,blackout-long,768,mean,1,all,0.9936,0.0816,0.0955,1536
W01,blackout-long,768,mean,1,all_z,-0.0815,0.6144,0.7185,1536
W01,blackout-long,1024,mean,1,RHOB,-1.9607,0.0991,0.1161,1024
W01,blackout-long,1024,mean,1,NPHI,-0.0449,0.0797,0.0925,1024
W01,blackout-long,1024,mean,1,all,0.9923,0.0894,0.1049,2048
W01,blackout-long,1024,mean,1,all_z,-0.0611,0.6737,0.7904,2048
W01,blackout-long,1536,mean,1,RHOB,-2.4377,0.1028,0.1178,1536
W01,blackout-long,1536,mean,1,NPHI,-0.0962,0.0749,0.0876,1536
W01,blackout-long,1536,mean,1,all,0.9925,0.0888,0.1038,3072
W01,blackout-long,1536,mean,1,all_z,-0.0523,0.6617,0.7698,3072
W01,blackout-long,2048,mean,1,RHOB,-2.7463,0.1078,0.1226,2048
W01,blackout-long,2048,mean,1,NPHI,-0.2427,0.0767,0.0889,2048
W01,blackout-long,2048,mean,1,all,0.9922,0.0922,0.1071,4096
W01,blackout-long,2048,mean,1,all_z,-0.0259,0.6852,0.7893,4096
W04,profile-long,256,mean,1,GR,-33.6748,32.2813,32.7572,256
W04,profile-long,256,mean,1,RHOB,-2.1811,0.0699,0.0779,256
W04,profile-long,256,mean,1,NPHI,-8.0888,0.0808,0.0856,256
W04,profile-long,256,mean,1,all,-2.2737,10.8107,18.9125,768
W04,profile-long,256,mean,1,all_z,-0.4026,0.7163,0.7720,768
W04,profile-long,384,mean,1,GR,-6.6957,28.0454,29.6954,384
W04,profile-long,384,mean,1,RHOB,-0.7196,0.0735,0.0854,384
W04,profile-long,384,mean,1,NPHI,-1.2261,0.0826,0.0903,384
W04,profile-long,384,mean,1,all,-0.5931,9.4005,17.1448,1152
W04,profile-long,384,mean,1,all_z,-0.2539,0.6929,0.7725,1152
W04,profile-long,512,mean,1,GR,-5.7157,27.2638,28.8128,512
W04,profile-long,512,mean,1,RHOB,-0.0713,0.0831,0.1008,512
W04,profile-long,512,mean,1,NPHI,-0.2863,0.0869,0.0971,512
W04,profile-long,512,mean,1,all,-0.3801,9.1446,16.6352,1536
W04,profile-long,512,mean,1,all_z,-0.1968,0.7219,0.8194,1536
W04,profile-long,768,mean,1,GR,-5.9629,26.3866,27.9998,768
W04,profile-long,768,mean,1,RHOB,-0.0175,0.0847,0.1049,768
W04,profile-long,768,mean,1,NPHI,-0.1157,0.0889,0.0997,768
W04,profile-long,768,mean,1,all,-0.2757,8.8534,16.1659,2304
W04,profile-long,768,mean,1,all_z,-0.1592,0.7244,0.8306,2304
W04,profile-long,1024,mean,1,GR,-3.2167,25.1040,27.3261,1024
W04,profile-long,1024,mean,1,RHOB,-0.0591,0.1153,0.1554,1024
W04,profile-long,1024,mean,1,NPHI,-0.0054,0.0876,0.0989,1024
W04,profile-long,1024,mean,1,all,0.0133,8.4356,15.7771,3072
W04,profile-long,1024,mean,1,all_z,-0.1324,0.7775,0.9359,3072
W04,profile-long,1536,mean,1,GR,-1.6927,22.1968,24.9918,1536
W04,profile-long,1536,mean,1,RHOB,-0.1927,0.1381,0.1779,1536
W04,profile-long,1536,mean,1,NPHI,-0.0198,0.0900,0.1036,1536
W04,profile-long,1536,mean,1,all,0.3637,7.4750,14.4295,4608
W04,profile-long,1536,mean,1,all_z,-0.0921,0.8110,0.9966,4608
W04,profile-long,2048,mean,1,GR,-0.5312,21.5113,24.6015,2048
W04,profile-long,2048,mean,1,RHOB,-0.4171,0.1557,0.1925,2048
W04,profile-long,2048,mean,1,NPHI,-0.1419,0.0984,0.1163,2048
W04,profile-long,2048,mean,1,all,0.5682,7.2551,14.2043,6144
W04,profile-long,2048,mean,1,all_z,-0.0463,0.8726,1.0792,6144
W04,blackout-long,256,mean,1,RHOB,-2.1811,0.0699,0.0779,256
W04,blackout-long,256,mean,1,NPHI,-8.0888,0.0808,0.0856,256
W04,blackout-long,256,mean,1,all,0.9956,0.0753,0.0818,512
W04,blackout-long,256,mean,1,all_z,-0.0748,0.6425,0.7138,512
W04,blackout-long,384,mean,1,RHOB,-0.7196,0.0735,0.0854,384
W04,blackout-long,384,mean,1,NPHI,-1.2261,0.0826,0.0903,384
W04,blackout-long,384,mean,1,all,0.9949,0.0781,0.0879,768
W04,blackout-long,384,mean,1,all_z,-0.0408,0.6640,0.7612,768
W04,blackout-long,512,mean,1,RHOB,-0.0713,0.0831,0.1008,512
W04,blackout-long,512,mean,1,NPHI,-0.2863,0.0869,0.0971,512
W04,blackout-long,512,mean,1,all,0.9932,0.0850,0.0990,1024
W04,blackout-long,512,mean,1,all_z,-0.0295,0.7181,0.8424,1024
W04,blackout-long,768,mean,1,RHOB,-0.0175,0.0847,0.1049,768
W04,blackout-long,768,mean,1,NPHI,-0.1157,0.0889,0.0997,768
W04,blackout-long,768,mean,1,all,0.9926,0.0868,0.1023,1536
W04,blackout-long,768,mean,1,all_z,-0.0179,0.7335,0.8683,1536
W04,blackout-long,1024,mean,1,RHOB,-0.0591,0.1153,0.1554,1024
W04,blackout-long,1024,mean,1,NPHI,-0.0054,0.0876,0.0989,1024
W04,blackout-long,1024,mean,1,all,0.9873,0.1015,0.1302,2048
W04,blackout-long,1024,mean,1,all_z,-0.0253,0.8304,1.0229,2048
W04,blackout-long,1536,mean,1,RHOB,-0.1927,0.1381,0.1779,1536
W04,blackout-long,1536,mean,1,NPHI,-0.0198,0.0900,0.1036,1536
W04,blackout-long,1536,mean,1,all,0.9834,0.1141,0.1456,3072
W04,blackout-long,1536,mean,1,all_z,-0.0231,0.9195,1.1252,3072
W04,blackout-long,2048,mean,1,RHOB,-0.4171,0.1557,0.1925,2048
W04,blackout-long,2048,mean,1,NPHI,-0.1419,0.0984,0.1163,2048
W04,blackout-long,2048,mean,1,all,0.9792,0.1270,0.1590,4096
W04,blackout-long,2048,mean,1,all_z,-0.0142,1.0210,1.2371,4096
W01,profile-long,256,mean,2,GR,-0.3957,27.7671,30.5084,256
W01,profile-long,256,mean,2,RHOB,-4.2819,0.0753,0.0837,256
W01,profile-long,256,mean,2,NPHI,-0.0115,0.0723,0.0800,256
W01,profile-long,256,mean,2,all,0.7465,9.3049,17.6141,768
W01,profile-long,256,mean,2,all_z,-0.2617,0.6426,0.7267,768
W01,profile-long,384,mean,2,GR,-0.2785,26.3942,29.6310,384
W01,profile-long,384,mean,2,RHOB,-3.5355,0.0764,0.0865,384
W01,profile-long,384,mean,2,NPHI,-0.0008,0.0746,0.0828,384
W01,profile-long,384,mean,2,all,0.7477,8.8484,17.1076,1152
W01,profile-long,384,mean,2,all_z,-0.1879,0.6391,0.7302,1152
W01,profile-long,512,mean,2,GR,-0.2961,25.5933,28.9352,512
W01,profile-long,512,mean,2,RHOB,-3.5415,0.0757,0.0858,512
W01,profile-long,512,mean,2,NPHI,-0.0012,0.0705,0.0792,512
W01,profile-long,512,mean,2,all,0.7565,8.5799,16.7059,1536
W01,profile-long,512,mean,2,all_z,-0.2014,0.6173,0.7093,1536
W01,profile-long,768,mean,2,GR,-0.0749,24.3831,27.5882,768
W01,profile-long,768,mean,2,RHOB,-2.7633,0.0906,0.1058,768
W01,profile-long,768,mean,2,NPHI,-0.0338,0.0725,0.0839,768
W01,profile-long,768,mean,2,all,0.7433,8.1821,15.9282,2304
W01,profile-long,768,mean,2,all_z,-0.0790,0.6415,0.7422,2304
W01,profile-long,1024,mean,2,GR,-0.0240,25.9238,29.1608,1024
W01,profile-long,1024,mean,2,RHOB,-1.9607,0.0991,0.1161,1024
W01,profile-long,1024,mean,2,NPHI,-0.0449,0.0797,0.0925,1024
W01,profile-long,1024,mean,2,all,0.7041,8.7009,16.8362,3072
W01,profile-long,1024,mean,2,all_z,-0.0461,0.6958,0.8046,3072
W01,profile-long,1536,mean,2,GR,-0.0196,27.7288,31.0070,1536
W01,profile-long,1536,mean,2,RHOB,-2.4377,0.1028,0.1178,1536
W01,profile-long,1536,mean,2,NPHI,-0.0962,0.0749,0.0876,1536
W01,profile-long,1536,mean,2,all,0.5980,9.3022,17.9021,4608
W01,profile-long,1536,mean,2,all_z,-0.0083,0.7049,0.8100,4608
W01,profile-long,2048,mean,2,GR,-0.0599,26.9576,30.3314,2048
W01,profile-long,2048,mean,2,RHOB,-2.7463,0.1078,0.1226,2048
W01,profile-long,2048,mean,2,NPHI,-0.2427,0.0767,0.0889,2048
W01,profile-long,2048,mean,2,all,0.5704,9.0474,17.5121,6144
W01,profile-long,2048,mean,2,all_z,-0.0003,0.7132,0.8156,6144
W01,blackout-long,256,mean,2,RHOB,-4.2819,0.0753,0.0837,256
