seed,method,scenario,fold,log,r2,mae
1,locf,single,5,RHOB,0.966992,0.013420
1,locf,single,5,all,0.998297,0.402830
1,locf,single,6,GR,0.982801,0.213634
1,locf,single,6,NPHI,0.975906,0.004969
1,locf,single,6,RHOB,0.392618,0.009406
1,locf,single,6,all,0.999942,0.025955
1,locf,single,7,GR,0.809989,2.448779
1,locf,single,7,NPHI,0.953770,0.008290
1,locf,single,7,RHOB,0.957871,0.008762
1,locf,single,7,all,0.950154,0.252527
1,locf,single,8,GR,0.965299,4.533428
1,locf,single,8,NPHI,0.902444,0.011300
1,locf,single,8,RHOB,0.859238,0.022989
1,locf,single,8,all,0.996117,0.722449
1,locf,single,9,GR,0.986205,2.566279
1,locf,single,9,NPHI,0.986394,0.009873
1,locf,single,9,RHOB,0.974107,0.017828
1,locf,single,9,all,0.996692,0.443856
1,locf,single,10,GR,0.986550,2.554925
1,locf,single,10,NPHI,0.960453,0.013596
1,locf,single,10,RHOB,0.918788,0.020643
1,locf,single,10,all,0.996150,0.443079
1,locf,single,11,GR,0.995055,0.801583
1,locf,single,11,NPHI,0.983087,0.005614
1,locf,single,11,RHOB,0.843514,0.011124
1,locf,single,11,all,0.998137,0.140571
1,locf,single,12,GR,0.989536,1.601077
1,locf,single,12,NPHI,0.979509,0.008866
1,locf,single,12,RHOB,0.955931,0.019615
1,locf,single,12,all,0.997598,0.504262
1,locf,single,13,GR,0.994228,1.933692
1,locf,single,13,NPHI,0.986394,0.008142
1,locf,single,13,RHOB,0.961265,0.009310
1,locf,single,13,all,0.998923,0.660650
1,locf,single,14,GR,0.967017,1.984077
1,locf,single,14,NPHI,0.980257,0.004697
1,locf,single,14,RHOB,0.424392,0.012162
1,locf,single,14,all,0.992776,0.316891
1,locf,single,15,GR,0.997464,0.985624
1,locf,single,15,NPHI,0.984953,0.006991
1,locf,single,15,RHOB,0.901443,0.015211
1,locf,single,15,all,0.998988,0.228542
1,locf,single,16,GR,,
1,locf,single,16,NPHI,0.882385,0.006360
1,locf,single,16,RHOB,,
1,locf,single,16,all,0.882385,0.006360
1,locf,single,17,GR,0.984484,2.940158
1,locf,single,17,NPHI,0.982258,0.007484
1,locf,single,17,RHOB,0.980246,0.007385
1,locf,single,17,all,0.993287,1.016572
1,locf,single,18,GR,0.953919,3.764130
1,locf,single,18,NPHI,0.973440,0.011562
1,locf,single,18,RHOB,0.956895,0.017226
1,locf,single,18,all,0.996972,0.774514
1,mean,blackout,0,GR,-0.050244,38.892647
1,mean,blackout,0,NPHI,-0.373836,0.074110
1,mean,blackout,0,RHOB,-0.011312,0.115312
1,mean,blackout,0,all,0.514686,15.898257
1,mean,blackout,1,GR,-4.071424,44.994318
1,mean,blackout,1,NPHI,-1.100450,0.070072
1,mean,blackout,1,RHOB,-0.043720,0.081028
1,mean,blackout,1,all,0.617816,15.048473
1,mean,blackout,2,GR,-3.513122,34.503157
1,mean,blackout,2,NPHI,-0.287069,0.072553
1,mean,blackout,2,RHOB,-0.027265,0.123563
1,mean,blackout,2,all,0.673451,14.040691
1,mean,blackout,3,GR,-0.402200,24.036360
1,mean,blackout,3,NPHI,-0.419896,0.088115
1,mean,blackout,3,RHOB,-0.664302,0.155458
1,mean,blackout,3,all,0.472998,8.806685
1,mean,blackout,4,GR,-0.208413,32.558590
1,mean,blackout,4,NPHI,-0.002570,0.086688
1,mean,blackout,4,RHOB,-0.008936,0.149564
1,mean,blackout,4,all,0.619585,12.276735
1,mean,blackout,5,GR,-0.404856,24.388989
1,mean,blackout,5,NPHI,-0.276569,0.094000
1,mean,blackout,5,RHOB,-0.391318,0.142126
1,mean,blackout,5,all,0.489468,8.198358
1,mean,blackout,6,GR,-0.637399,7.539205
1,mean,blackout,6,NPHI,-11.751206,0.134801
1,mean,blackout,6,RHOB,-3.845670,0.126790
1,mean,blackout,6,all,0.939012,3.315552
1,mean,blackout,7,GR,-9.602661,36.997794
1,mean,blackout,7,NPHI,-3.348236,0.111901
1,mean,blackout,7,RHOB,-0.819655,0.118973
1,mean,blackout,7,all,-4.344248,15.819812
1,mean,blackout,8,GR,-1.623987,66.912427
1,mean,blackout,8,NPHI,-0.352206,0.054264
1,mean,blackout,8,RHOB,-0.690624,0.174495
1,mean,blackout,8,all,0.327727,28.318021
1,mean,blackout,9,GR,-0.049456,35.078790
1,mean,blackout,9,NPHI,-0.001446,0.087905
1,mean,blackout,9,RHOB,-0.346769,0.135457
1,mean,blackout,9,all,0.486088,15.051043
1,mean,blackout,10,GR,-0.009677,33.664050
1,mean,blackout,10,NPHI,-0.033090,0.073627
1,mean,blackout,10,RHOB,-0.016194,0.091700
1,mean,blackout,10,all,0.558873,13.143741
1,mean,blackout,11,GR,-14.007788,38.446895
1,mean,blackout,11,NPHI,-1.742339,0.091159
1,mean,blackout,11,RHOB,-0.013461,0.078614
1,mean,blackout,11,all,-6.537490,16.118107
1,mean,blackout,12,GR,-0.270605,20.075762
1,mean,blackout,12,NPHI,-0.965968,0.114351
1,mean,blackout,12,RHOB,-0.983329,0.181014
1,mean,blackout,12,all,0.631208,7.526727
1,mean,blackout,13,GR,-0.421998,31.877147
1,mean,blackout,13,NPHI,-0.039119,0.080413
1,mean,blackout,13,RHOB,-1.075714,0.117192
1,mean,blackout,13,all,0.627310,11.857704
1,mean,blackout,14,GR,-5.615392,27.443773
1,mean,blackout,14,NPHI,-3.826345,0.100175
1,mean,blackout,14,RHOB,-1.334179,0.123704
1,mean,blackout,14,all,-0.868060,11.652484
1,mean,blackout,15,GR,-0.269817,22.109503
1,mean,blackout,15,NPHI,-0.045983,0.077053
1,mean,blackout,15,RHOB,-0.473416,0.106613
1,mean,blackout,15,all,0.546855,8.756008
1,mean,blackout,16,GR,-20.788330,37.189289
1,mean,blackout,16,NPHI,-12.769933,0.100161
1,mean,blackout,16,RHOB,-1.105542,0.070833
1,mean,blackout,16,all,-6.501134,12.453428
1,mean,blackout,17,GR,-0.001230,32.615489
1,mean,blackout,17,NPHI,-0.218179,0.081802
1,mean,blackout,17,RHOB,-0.558081,0.106918
1,mean,blackout,17,all,0.541295,10.747161
1,mean,blackout,18,GR,-1.411535,40.546474
1,mean,blackout,18,NPHI,-0.176242,0.078357
1,mean,blackout,18,RHOB,-0.186958,0.106126
1,mean,blackout,18,all,0.572033,16.155476
1,mean,block,0,GR,-0.411755,30.479080
1,mean,block,0,NPHI,-0.064427,0.076198
1,mean,block,0,RHOB,-0.022883,0.069566
1,mean,block,0,all,0.638584,11.808550
1,mean,block,1,GR,-3.436484,30.089989
1,mean,block,1,NPHI,-1.089803,0.060135
1,mean,block,1,RHOB,,
1,mean,block,1,all,0.676980,15.075062
1,mean,block,2,GR,-1.773825,25.423049
1,mean,block,2,NPHI,-0.174233,0.059006
1,mean,block,2,RHOB,-0.685870,0.113281
1,mean,block,2,all,0.767027,8.932660
1,mean,block,3,GR,-0.337896,26.023935
1,mean,block,3,NPHI,-0.402903,0.093292
1,mean,block,3,RHOB,-0.546189,0.150977
1,mean,block,3,all,0.475454,8.709810
1,mean,block,4,GR,-0.203884,27.018147
1,mean,block,4,NPHI,-0.075987,0.070610
1,mean,block,4,RHOB,-0.026754,0.153666
1,mean,block,4,all,0.718735,8.438705
1,mean,block,5,GR,-0.274644,24.579901
1,mean,block,5,NPHI,-0.124906,0.098886
1,mean,block,5,RHOB,-0.924044,0.167184
1,mean,block,5,all,0.523830,8.473216
1,mean,block,6,GR,-1.204388,7.437117
1,mean,block,6,NPHI,-6.417269,0.128711
1,mean,block,6,RHOB,-13.761378,0.154882
1,mean,block,6,all,0.951730,1.263818
1,mean,block,7,GR,-27.722779,37.899373
1,mean,block,7,NPHI,-4.474226,0.109921
1,mean,block,7,RHOB,-0.645230,0.097361
1,mean,block,7,all,-6.064615,6.774584
1,mean,block,8,GR,-4.982729,88.598323
1,mean,block,8,NPHI,-0.069100,0.057485
1,mean,block,8,RHOB,-1.546229,0.136723
1,mean,block,8,all,0.347470,28.994652
1,mean,block,9,GR,-0.219520,22.964416
1,mean,block,9,NPHI,-0.083311,0.114589
1,mean,block,9,RHOB,-1.478623,0.124937
1,mean,block,9,all,0.686803,8.785155
1,mean,block,10,GR,-0.026915,29.211808
1,mean,block,10,NPHI,-0.251608,0.076421
1,mean,block,10,RHOB,-0.018615,0.078710
1,mean,block,10,all,0.646574,9.277792
1,mean,block,11,GR,-14.065492,36.806021
1,mean,block,11,NPHI,-1.437313,0.080820
1,mean,block,11,RHOB,-0.021972,0.078808
1,mean,block,11,all,-4.579794,9.261389
1,mean,block,12,GR,-0.079158,19.021163
1,mean,block,12,NPHI,-1.027440,0.106544
1,mean,block,12,RHOB,-0.821558,0.182019
1,mean,block,12,all,0.735384,5.783480
1,mean,block,13,GR,-0.843477,31.963841
1,mean,block,13,NPHI,-0.002071,0.086933
1,mean,block,13,RHOB,-1.632998,0.107174
1,mean,block,13,all,0.640661,10.856216
1,mean,block,14,GR,-2.489139,25.745157
1,mean,block,14,NPHI,-4.196822,0.108696
1,mean,block,14,RHOB,-4.848425,0.163379
1,mean,block,14,all,-0.186082,8.497641
1,mean,block,15,GR,-0.176495,24.143319
1,mean,block,15,NPHI,-0.053871,0.065878
1,mean,block,15,RHOB,-0.834080,0.126324
1,mean,block,15,all,0.578830,7.004831
1,mean,block,16,GR,,
1,mean,block,16,NPHI,-11.089373,0.100445
1,mean,block,16,RHOB,,
1,mean,block,16,all,-11.089373,0.100445
1,mean,block,17,GR,-0.041551,31.804793
1,mean,block,17,NPHI,-0.114632,0.080147
1,mean,block,17,RHOB,-0.628455,0.110336
1,mean,block,17,all,0.495279,10.417632
1,mean,block,18,GR,-3.701386,54.262423
1,mean,block,18,NPHI,-0.037004,0.080851
1,mean,block,18,RHOB,-0.047772,0.109424
1,mean,block,18,all,0.535972,18.150899
1,mean,profile,0,GR,-0.021197,38.085775
1,mean,profile,0,NPHI,-0.203974,0.072116
1,mean,profile,0,RHOB,-0.000807,0.113871
1,mean,profile,0,all,0.449150,11.264885
1,mean,profile,1,GR,,
1,mean,profile,1,NPHI,-0.106627,0.077300
1,mean,profile,1,RHOB,-0.059846,0.083419
1,mean,profile,1,all,0.994306,0.080360
1,mean,profile,2,GR,-2.193709,33.838873
1,mean,profile,2,NPHI,-0.186895,0.060674
1,mean,profile,2,RHOB,-0.054171,0.126448
1,mean,profile,2,all,0.711174,10.748244
1,mean,profile,3,GR,-0.594986,24.686139
1,mean,profile,3,NPHI,-0.225197,0.092718
1,mean,profile,3,RHOB,-0.985026,0.163491
1,mean,profile,3,all,0.432607,7.345852
1,mean,profile,4,GR,-0.163573,30.755584
1,mean,profile,4,NPHI,-0.003959,0.088176
1,mean,profile,4,RHOB,-0.099635,0.134299
1,mean,profile,4,all,0.665321,8.864294
1,mean,profile,5,GR,-0.275658,22.607488
1,mean,profile,5,NPHI,-0.406741,0.099096
1,mean,profile,5,RHOB,-0.314120,0.127701
1,mean,profile,5,all,0.589471,7.412994
1,mean,profile,6,GR,-0.264055,9.237970
1,mean,profile,6,NPHI,-15.308260,0.140448
1,mean,profile,6,RHOB,-2.883466,0.119999
1,mean,profile,6,all,0.926165,3.443060
1,mean,profile,7,GR,-23.785735,40.024828
1,mean,profile,7,NPHI,-6.219141,0.123962
1,mean,profile,7,RHOB,-0.616937,0.113659
1,mean,profile,7,all,-9.334170,12.091131
1,mean,profile,8,GR,-1.320998,59.519160
1,mean,profile,8,NPHI,-0.060983,0.050789
1,mean,profile,8,RHOB,-0.710558,0.192800
1,mean,profile,8,all,0.443161,18.403369
1,mean,profile,9,GR,-0.031808,38.829831
1,mean,profile,9,NPHI,-0.005688,0.095068
1,mean,profile,9,RHOB,-1.178325,0.122249
1,mean,profile,9,all,0.492917,10.863785
1,mean,profile,10,GR,-0.007419,34.393920
1,mean,profile,10,NPHI,-0.002917,0.067985
1,mean,profile,10,RHOB,-0.000857,0.098305
1,mean,profile,10,all,0.585704,10.089823
1,mean,profile,11,GR,-26.332855,39.026139
1,mean,profile,11,NPHI,-1.043087,0.072775
1,mean,profile,11,RHOB,-0.024452,0.079262
1,mean,profile,11,all,-8.765311,13.059392
1,mean,profile,12,GR,-0.471522,22.502723
1,mean,profile,12,NPHI,-0.771102,0.107995
1,mean,profile,12,RHOB,-1.096110,0.177631
1,mean,profile,12,all,0.528516,7.078493
1,mean,profile,13,GR,-0.390631,34.223238
1,mean,profile,13,NPHI,-0.010685,0.089381
1,mean,profile,13,RHOB,-0.187779,0.137981
1,mean,profile,13,all,0.620966,10.344118
1,mean,profile,14,GR,-4.718218,27.293398
1,mean,profile,14,NPHI,-4.932171,0.109924
1,mean,profile,14,RHOB,-1.120536,0.116130
1,mean,profile,14,all,-0.573861,8.476457
1,mean,profile,15,GR,-0.323510,23.601619
1,mean,profile,15,NPHI,-0.061601,0.077575
1,mean,profile,15,RHOB,-0.143900,0.095649
1,mean,profile,15,all,0.520105,7.924278
1,mean,profile,16,GR,,
1,mean,profile,16,NPHI,,
1,mean,profile,16,RHOB,-1.016039,0.071716
1,mean,profile,16,all,-1.016039,0.071716
1,mean,profile,17,GR,-0.011608,32.482515
1,mean,profile,17,NPHI,-0.458742,0.085084
1,mean,profile,17,RHOB,-0.412048,0.098186
1,mean,profile,17,all,0.581393,10.752007
1,mean,profile,18,GR,-0.791190,33.514693
1,mean,profile,18,NPHI,-0.501283,0.084113
1,mean,profile,18,RHOB,-0.073334,0.105191
1,mean,profile,18,all,0.667805,9.005960
1,mean,single,0,GR,-0.026970,32.609918
1,mean,single,0,NPHI,-0.715019,0.088580
1,mean,single,0,RHOB,-0.016415,0.144277
1,mean,single,0,all,0.632309,5.919169
1,mean,single,1,GR,,
1,mean,single,1,NPHI,-0.010847,0.066560
1,mean,single,1,RHOB,,
1,mean,single,1,all,-0.010847,0.066560
1,mean,single,2,GR,-1.554620,33.020788
1,mean,single,2,NPHI,-0.606967,0.091235
1,mean,single,2,RHOB,-0.000002,0.149506
1,mean,single,2,all,0.752403,5.367647
1,mean,single,3,GR,-0.309377,23.268450
1,mean,single,3,NPHI,-0.299590,0.097879
1,mean,single,3,RHOB,-0.601027,0.150155
1,mean,single,3,all,0.546212,7.929045
1,mean,single,4,GR,-0.619880,30.763508
1,mean,single,4,NPHI,-0.019207,0.090375
1,mean,single,4,RHOB,-0.006130,0.136980
1,mean,single,4,all,0.696583,9.924441
1,mean,single,5,GR,-0.219497,22.371824
1,mean,single,5,NPHI,-0.257252,0.096616
1,mean,single,5,RHOB,-0.489616,0.156171
1,mean,single,5,all,0.613602,7.719739
1,mean,single,6,GR,-12.972970,8.321375
1,mean,single,6,NPHI,-6.571901,0.124005
1,mean,single,6,RHOB,-16.524619,0.140419
1,mean,single,6,all,0.955017,0.876681
1,mean,single,7,GR,-25.703061,38.509476
1,mean,single,7,NPHI,-4.122967,0.110231
1,mean,single,7,RHOB,-2.772929,0.112604
1,mean,single,7,all,-6.004880,3.951105
1,mean,single,8,GR,-3.633977,81.590275
1,mean,single,8,NPHI,-0.789610,0.055327
1,mean,single,8,RHOB,-2.550527,0.168188
1,mean,single,8,all,0.481518,12.839249
1,mean,single,9,GR,-0.045972,22.032864
1,mean,single,9,NPHI,-0.157731,0.085268
1,mean,single,9,RHOB,-0.547972,0.157765
1,mean,single,9,all,0.749159,3.812811
1,mean,single,10,GR,-0.035877,28.608490
1,mean,single,10,NPHI,-0.173935,0.084173
1,mean,single,10,RHOB,-0.006468,0.079429
1,mean,single,10,all,0.703536,4.876581
1,mean,single,11,GR,-5.601748,32.562498
1,mean,single,11,NPHI,-1.879311,0.084754
1,mean,single,11,RHOB,-0.185835,0.092231
1,mean,single,11,all,-1.476578,5.500827
1,mean,single,12,GR,-0.054324,17.959014
1,mean,single,12,NPHI,-1.143529,0.107886
1,mean,single,12,RHOB,-0.749614,0.192717
1,mean,single,12,all,0.758037,5.650890
1,mean,single,13,GR,-1.180159,40.840384
1,mean,single,13,NPHI,-0.017485,0.094364
1,mean,single,13,RHOB,-1.505952,0.121231
1,mean,single,13,all,0.593090,13.902477
1,mean,single,14,GR,-3.039355,23.587687
1,mean,single,14,NPHI,-3.310653,0.091434
1,mean,single,14,RHOB,-8.601476,0.149015
1,mean,single,14,all,0.115722,3.785216
1,mean,single,15,GR,-0.308198,28.135898
1,mean,single,15,NPHI,-0.086619,0.077272
1,mean,single,15,RHOB,-0.382833,0.094000
1,mean,single,15,all,0.478480,6.364047
1,mean,single,16,GR,,
1,mean,single,16,NPHI,-22.349526,0.112209
1,mean,single,16,RHOB,,
1,mean,single,16,all,-22.349526,0.112209
1,mean,single,17,GR,-0.000066,32.121911
1,mean,single,17,NPHI,-0.184933,0.084192
1,mean,single,17,RHOB,-0.673580,0.098664
1,mean,single,17,all,0.567348,11.112692
1,mean,single,18,GR,-3.989130,44.858358
1,mean,single,18,NPHI,-0.027873,0.073167
1,mean,single,18,RHOB,-0.315696,0.106058
1,mean,single,18,all,0.672122,9.164581
1,mice,blackout,0,GR,-0.117344,39.150943
1,mice,blackout,0,NPHI,-0.127909,0.066932
1,mice,blackout,0,RHOB,0.168809,0.100400
1,mice,blackout,0,all,0.483680,15.997162
1,mice,blackout,1,GR,-4.071455,44.994487
1,mice,blackout,1,NPHI,-1.100399,0.070071
1,mice,blackout,1,RHOB,-0.043451,0.081011
1,mice,blackout,1,all,0.617813,15.048523
1,mice,blackout,2,GR,-4.327219,32.184726
1,mice,blackout,2,NPHI,-0.028956,0.068860
1,mice,blackout,2,RHOB,-0.138253,0.124467
1,mice,blackout,2,all,0.614548,13.100099
1,mice,blackout,3,GR,-1.354215,29.379708
1,mice,blackout,3,NPHI,-0.012806,0.072846
1,mice,blackout,3,RHOB,-0.312188,0.135629
1,mice,blackout,3,all,0.115220,10.736708
1,mice,blackout,4,GR,-0.420147,32.287853
1,mice,blackout,4,NPHI,0.094938,0.082306
1,mice,blackout,4,RHOB,0.004156,0.137722
1,mice,blackout,4,all,0.552932,12.170444
1,mice,blackout,5,GR,-1.025809,26.566967
1,mice,blackout,5,NPHI,0.061607,0.079503
1,mice,blackout,5,RHOB,-0.134134,0.127531
1,mice,blackout,5,all,0.263830,8.913753
1,mice,blackout,6,GR,-18.171743,24.679933
1,mice,blackout,6,NPHI,-8.844974,0.118450
1,mice,blackout,6,RHOB,-1.655907,0.082779
1,mice,blackout,6,all,0.286147,10.667196
1,mice,blackout,7,GR,-12.054201,38.621570
1,mice,blackout,7,NPHI,-2.339134,0.098253
1,mice,blackout,7,RHOB,-0.269990,0.090837
1,mice,blackout,7,all,-5.579901,16.499989
1,mice,blackout,8,GR,-1.428028,65.027348
1,mice,blackout,8,NPHI,-0.346979,0.052721
1,mice,blackout,8,RHOB,-0.704932,0.174143
1,mice,blackout,8,all,0.377932,27.521475
1,mice,blackout,9,GR,-0.036055,35.018527
1,mice,blackout,9,NPHI,0.310113,0.071156
1,mice,blackout,9,RHOB,-0.677058,0.140092
1,mice,blackout,9,all,0.492650,15.021210
1,mice,blackout,10,GR,-0.275123,33.775305
1,mice,blackout,10,NPHI,0.210747,0.064788
1,mice,blackout,10,RHOB,-0.146525,0.088338
1,mice,blackout,10,all,0.442902,13.183068
1,mice,blackout,11,GR,-16.046602,39.413210
1,mice,blackout,11,NPHI,-1.049382,0.079735
1,mice,blackout,11,RHOB,-0.069874,0.075982
1,mice,blackout,11,all,-7.561442,16.517597
1,mice,blackout,12,GR,-2.105791,30.395989
1,mice,blackout,12,NPHI,-0.387010,0.094306
1,mice,blackout,12,RHOB,-0.502708,0.151526
1,mice,blackout,12,all,0.098613,11.334304
1,mice,blackout,13,GR,-0.721492,33.026773
1,mice,blackout,13,NPHI,0.136714,0.073490
1,mice,blackout,13,RHOB,-0.608517,0.099711
1,mice,blackout,13,all,0.548818,12.275870
1,mice,blackout,14,GR,-9.357274,31.995329
1,mice,blackout,14,NPHI,-2.208084,0.082704
1,mice,blackout,14,RHOB,-0.686312,0.099783
1,mice,blackout,14,all,-1.924656,13.562540
1,mice,blackout,15,GR,-0.588296,23.370639
1,mice,blackout,15,NPHI,0.114063,0.070297
1,mice,blackout,15,RHOB,-0.589389,0.110217
1,mice,blackout,15,all,0.433206,9.251012
1,mice,blackout,16,GR,-20.788210,37.189182
1,mice,blackout,16,NPHI,-12.769647,0.100160
1,mice,blackout,16,RHOB,-1.103466,0.070791
1,mice,blackout,16,all,-6.501093,12.453378
1,mice,blackout,17,GR,0.180573,28.274372
1,mice,blackout,17,NPHI,-0.037240,0.075093
1,mice,blackout,17,RHOB,-0.531103,0.105293
1,mice,blackout,17,all,0.624585,9.322403
1,mice,blackout,18,GR,-1.707763,44.683462
1,mice,blackout,18,NPHI,-0.215272,0.078053
1,mice,blackout,18,RHOB,0.040135,0.093642
1,mice,blackout,18,all,0.519464,17.794688
1,mice,block,0,GR,-1.009930,37.991530
1,mice,block,0,NPHI,0.614776,0.030308
1,mice,block,0,RHOB,-0.459734,0.070478
1,mice,block,0,all,0.485450,14.694693
1,mice,block,1,GR,-12.139194,58.105727
1,mice,block,1,NPHI,-6.789444,0.117573
1,mice,block,1,RHOB,,
1,mice,block,1,all,0.043335,29.111650
1,mice,block,2,GR,-1.104924,18.159021
1,mice,block,2,NPHI,0.421019,0.047689
1,mice,block,2,RHOB,-0.208259,0.096706
1,mice,block,2,all,0.823208,6.387064
1,mice,block,3,GR,0.148920,19.518685
1,mice,block,3,NPHI,0.791316,0.034778
1,mice,block,3,RHOB,0.727977,0.061381
1,mice,block,3,all,0.666334,6.504150
1,mice,block,4,GR,0.381691,14.167177
1,mice,block,4,NPHI,0.208743,0.055016
1,mice,block,4,RHOB,0.270576,0.140239
1,mice,block,4,all,0.855539,4.450966
1,mice,block,5,GR,0.367014,16.521686
1,mice,block,5,NPHI,0.805703,0.037908
1,mice,block,5,RHOB,0.643906,0.066108
1,mice,block,5,all,0.763544,5.671578
1,mice,block,6,GR,-11.426247,20.061974
1,mice,block,6,NPHI,-1.351391,0.074663
1,mice,block,6,RHOB,-0.904636,0.053936
1,mice,block,6,all,0.728291,3.141130
1,mice,block,7,GR,-6.943906,17.013893
1,mice,block,7,NPHI,0.580465,0.026476
1,mice,block,7,RHOB,0.923102,0.017612
1,mice,block,7,all,-0.953810,3.021388
1,mice,block,8,GR,-2.113166,66.680648
1,mice,block,8,NPHI,-2.263768,0.094392
1,mice,block,8,RHOB,-0.181726,0.078367
1,mice,block,8,all,0.660450,21.831610
1,mice,block,9,GR,0.498578,17.731873
1,mice,block,9,NPHI,0.707484,0.052901
1,mice,block,9,RHOB,-0.097460,0.080340
1,mice,block,9,all,0.871225,6.767707
1,mice,block,10,GR,0.561234,18.851717
1,mice,block,10,NPHI,0.359294,0.048310
1,mice,block,10,RHOB,0.243619,0.056609
1,mice,block,10,all,0.848992,5.988849
1,mice,block,11,GR,-5.871076,22.283476
1,mice,block,11,NPHI,0.708477,0.028602
1,mice,block,11,RHOB,0.924771,0.019182
1,mice,block,11,all,-1.544800,5.588895
1,mice,block,12,GR,0.011526,18.594035
1,mice,block,12,NPHI,0.620911,0.045922
1,mice,block,12,RHOB,0.778901,0.064209
1,mice,block,12,all,0.757652,5.594922
1,mice,block,13,GR,-0.714670,24.315611
1,mice,block,13,NPHI,0.479289,0.055363
1,mice,block,13,RHOB,-0.390537,0.072832
1,mice,block,13,all,0.665770,8.252013
1,mice,block,14,GR,-0.531185,17.661761
1,mice,block,14,NPHI,0.831605,0.018664
1,mice,block,14,RHOB,-0.236990,0.061263
1,mice,block,14,all,0.479514,5.793585
1,mice,block,15,GR,0.235448,19.395651
1,mice,block,15,NPHI,0.421452,0.042947
1,mice,block,15,RHOB,-0.091592,0.091769
1,mice,block,15,all,0.726302,5.620343
1,mice,block,16,GR,,
1,mice,block,16,NPHI,0.582856,0.018727
1,mice,block,16,RHOB,,
1,mice,block,16,all,0.582856,0.018727
1,mice,block,17,GR,0.696395,15.105491
1,mice,block,17,NPHI,0.670370,0.045392
1,mice,block,17,RHOB,0.275748,0.073354
1,mice,block,17,all,0.852876,4.957067
1,mice,block,18,GR,-4.977821,62.435540
1,mice,block,18,NPHI,0.238368,0.067501
1,mice,block,18,RHOB,-0.435283,0.137624
1,mice,block,18,all,0.409988,20.880221
1,mice,profile,0,GR,0.211198,29.160702
1,mice,profile,0,NPHI,-0.459165,0.067416
1,mice,profile,0,RHOB,0.120342,0.096287
1,mice,profile,0,all,0.574505,8.632756
1,mice,profile,1,GR,,
1,mice,profile,1,NPHI,-1.137056,0.105719
1,mice,profile,1,RHOB,-2.234834,0.147720
1,mice,profile,1,all,0.985422,0.126719
1,mice,profile,2,GR,-1.211403,20.853427
1,mice,profile,2,NPHI,-0.020339,0.056894
1,mice,profile,2,RHOB,0.299030,0.098197
1,mice,profile,2,all,0.800009,6.637263
1,mice,profile,3,GR,0.189801,16.857021
1,mice,profile,3,NPHI,0.795226,0.037335
1,mice,profile,3,RHOB,0.654570,0.064867
1,mice,profile,3,all,0.711798,4.991994
1,mice,profile,4,GR,0.006214,20.858895
1,mice,profile,4,NPHI,0.287201,0.064923
1,mice,profile,4,RHOB,0.272310,0.100136
1,mice,profile,4,all,0.714159,6.016747
1,mice,profile,5,GR,0.148033,16.781107
1,mice,profile,5,NPHI,0.758914,0.037756
1,mice,profile,5,RHOB,0.731148,0.058290
1,mice,profile,5,all,0.725834,5.478100
1,mice,profile,6,GR,-3.971076,19.159296
1,mice,profile,6,NPHI,-3.626140,0.075381
1,mice,profile,6,RHOB,0.131808,0.059009
1,mice,profile,6,all,0.709718,7.010521
1,mice,profile,7,GR,-4.805597,17.635763
1,mice,profile,7,NPHI,0.533245,0.029549
1,mice,profile,7,RHOB,0.840102,0.025349
1,mice,profile,7,all,-1.420548,5.310153
1,mice,profile,8,GR,-0.574542,54.938355
1,mice,profile,8,NPHI,-1.360984,0.072046
1,mice,profile,8,RHOB,0.400653,0.076645
1,mice,profile,8,all,0.622247,16.955756
1,mice,profile,9,GR,0.454259,27.137003
1,mice,profile,9,NPHI,0.791955,0.039165
1,mice,profile,9,RHOB,-0.414241,0.099492
1,mice,profile,9,all,0.731796,7.586451
1,mice,profile,10,GR,0.321043,24.695703
1,mice,profile,10,NPHI,0.596109,0.038224
1,mice,profile,10,RHOB,0.367666,0.072061
1,mice,profile,10,all,0.720784,7.241268
1,mice,profile,11,GR,-7.771852,19.479069
1,mice,profile,11,NPHI,0.730710,0.030334
1,mice,profile,11,RHOB,0.785034,0.025121
1,mice,profile,11,all,-2.133936,6.511508
1,mice,profile,12,GR,-0.137931,19.472137
1,mice,profile,12,NPHI,0.663815,0.044618
1,mice,profile,12,RHOB,0.729518,0.061897
1,mice,profile,12,all,0.635431,6.078912
1,mice,profile,13,GR,-0.543105,28.436803
1,mice,profile,13,NPHI,0.359972,0.060563
1,mice,profile,13,RHOB,0.281078,0.092252
1,mice,profile,13,all,0.579411,8.582942
1,mice,profile,14,GR,-0.569867,14.162425
1,mice,profile,14,NPHI,0.695615,0.020719
